sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:7:26:45:228262,50.41,-16.35,-170.66,-0.36,1.17,0.4,1.29,1.15
6:7:26:46:228657,52.96,-32.93,169.38,-0.58,1.02,0.16,1.18,1.22
6:7:26:46:228769,53.39,-33.62,174.86,-0.59,1.22,0.15,1.37,1.28
6:7:26:46:228865,56.35,-31.58,-177.2,-0.37,0.88,0.03,0.95,1.17
6:7:26:46:228961,61.61,-30.58,-170.55,-0.26,0.75,0.09,0.8,1.04
6:7:26:46:229056,61.2,-26.38,-164.78,-0.28,0.61,0.19,0.69,0.81
6:7:26:46:229153,58.47,-24.09,-160.41,-0.56,0.91,0.33,1.12,0.87
6:7:26:46:229265,57.56,-23.5,-161.28,-0.53,1.31,0.34,1.45,1.09
6:7:26:47:229649,64.23,-31.84,170.72,-0.52,0.73,0.12,0.9,1.16
6:7:26:47:229744,63.56,-34.73,168.88,-0.76,1.14,0.08,1.37,1.24
6:7:26:47:229888,66.44,-34.51,170.61,-0.61,1.15,-0.03,1.31,1.19
6:7:26:47:229969,69.79,-30.86,174.59,-0.23,0.87,-0.16,0.91,1.2
6:7:26:47:230065,75.2,-21.07,176.57,-0.21,0.78,-0.04,0.81,1.01
6:7:26:47:230160,77.56,-15.41,176.58,-0.35,0.77,0.01,0.85,0.86
6:7:26:47:230256,76.42,-11.54,175.99,-0.25,1.12,-0.0,1.15,0.94
6:7:26:48:230662,68.92,-30.0,152.92,-0.21,0.51,-0.06,0.56,0.85
6:7:26:48:230758,69.65,-37.67,145.88,-0.42,0.84,-0.09,0.95,0.89
6:7:26:48:230854,71.3,-45.48,142.14,-0.86,1.18,-0.14,1.46,0.99
6:7:26:48:230950,67.27,-44.98,148.87,-0.59,1.0,-0.1,1.17,1.19
6:7:26:48:231046,61.67,-43.98,161.5,-0.47,1.09,-0.23,1.21,1.28
6:7:26:48:231174,64.15,-38.32,169.23,-0.21,0.61,-0.11,0.66,1.01
6:7:26:48:231286,62.42,-32.04,175.27,-0.29,0.72,-0.01,0.77,0.88
6:7:26:49:231654,56.2,-32.31,163.47,-0.26,0.88,-0.0,0.92,0.78
6:7:26:49:231766,57.14,-33.83,156.52,-0.2,0.42,0.0,0.47,0.72
6:7:26:49:231862,57.43,-39.71,152.59,-0.4,0.73,0.1,0.83,0.74
6:7:26:49:231958,58.56,-47.6,153.39,-0.92,1.27,-0.1,1.57,0.96
6:7:26:49:232086,61.57,-45.08,157.1,-0.59,0.93,-0.21,1.12,1.18
6:7:26:49:232165,58.68,-45.18,168.22,-0.49,0.96,-0.29,1.12,1.27
6:7:26:49:232261,61.35,-36.7,173.21,-0.21,0.56,-0.01,0.6,0.95
6:7:26:50:232658,63.07,-37.83,161.0,-0.48,1.26,-0.19,1.36,1.03
6:7:26:50:232819,62.05,-41.79,154.01,-0.27,0.6,-0.04,0.66,0.87
6:7:26:50:232851,62.38,-48.24,148.46,-0.37,0.39,0.07,0.54,0.85
6:7:26:50:232947,56.48,-54.07,150.56,-0.58,0.76,-0.05,0.96,0.72
6:7:26:50:233058,54.44,-54.86,153.37,-0.89,0.98,-0.14,1.33,0.94
6:7:26:50:233138,54.29,-52.62,159.93,-0.73,1.15,-0.3,1.4,1.23
6:7:26:50:233266,53.73,-45.25,169.34,-0.49,0.66,-0.25,0.86,1.2
6:7:26:51:233650,51.73,-25.65,175.08,-0.34,1.19,0.1,1.24,1.17
6:7:26:51:233763,49.55,-30.32,169.89,-0.33,1.06,0.13,1.11,1.07
6:7:26:51:233858,55.67,-33.04,161.55,-0.26,0.62,0.03,0.68,1.01
6:7:26:51:233955,55.23,-38.35,160.64,-0.39,0.6,-0.12,0.72,0.84
6:7:26:51:234051,48.89,-43.46,163.94,-0.76,0.93,0.17,1.21,0.87
6:7:26:51:234178,48.9,-44.27,167.05,-0.71,1.31,0.1,1.49,1.14
6:7:26:51:234274,56.48,-42.67,168.45,-0.55,0.92,-0.34,1.12,1.28
6:7:26:52:234738,49.77,-33.14,177.62,-0.7,1.38,0.22,1.57,1.39
6:7:26:52:234770,50.64,-32.72,171.12,-0.44,0.99,-0.04,1.09,1.26
6:7:26:52:234850,52.98,-37.44,166.27,-0.46,0.76,0.04,0.89,1.18
6:7:26:52:234962,57.46,-38.44,162.72,-0.36,0.56,-0.07,0.67,0.88
6:7:26:52:235074,56.85,-42.66,160.86,-0.51,0.83,0.11,0.98,0.85
6:7:26:52:235186,49.52,-45.98,163.79,-0.99,1.12,0.24,1.51,1.06
6:7:26:52:235282,46.74,-40.71,169.35,-0.55,0.95,0.05,1.1,1.2
6:7:26:53:235655,46.38,-28.35,-171.33,-0.65,0.89,0.53,1.22,1.28
6:7:26:53:235768,48.35,-28.79,-173.31,-0.67,1.22,0.41,1.44,1.26
6:7:26:53:235895,50.32,-30.49,179.95,-0.31,1.12,0.23,1.18,1.28
6:7:26:53:235944,54.81,-34.68,171.85,-0.3,0.62,0.08,0.69,1.11
6:7:26:53:236040,57.07,-36.88,163.96,-0.41,0.52,0.04,0.66,0.84
6:7:26:53:236168,59.72,-39.79,154.59,-0.84,0.86,0.26,1.23,0.86
6:7:26:53:236264,58.59,-41.92,153.32,-0.79,1.06,0.11,1.33,1.07
6:7:26:54:236647,62.76,-34.24,173.33,-0.43,0.79,0.3,0.95,1.17
6:7:26:54:236760,56.46,-37.26,178.68,-0.88,1.11,0.3,1.45,1.24
6:7:26:54:236855,51.99,-36.9,177.33,-0.64,0.81,0.43,1.12,1.17
6:7:26:54:236984,51.03,-41.03,175.28,-0.6,1.03,0.19,1.21,1.26
6:7:26:54:237080,54.95,-38.87,168.05,-0.28,0.48,0.08,0.56,0.97
6:7:26:54:237159,57.57,-39.35,162.78,-0.5,0.45,0.14,0.69,0.82
6:7:26:54:237271,58.94,-41.57,159.72,-0.78,0.86,0.22,1.18,0.81
6:7:26:55:237648,69.97,-34.63,171.16,-0.29,0.52,0.12,0.6,0.83
6:7:26:55:237777,69.37,-33.96,170.46,-0.6,0.81,0.29,1.05,0.94
6:7:26:55:237888,70.88,-35.8,164.79,-0.9,1.1,0.27,1.45,1.03
6:7:26:55:237968,66.78,-38.18,160.17,-0.47,1.29,0.1,1.38,1.29
6:7:26:55:238065,69.97,-39.1,152.74,-0.38,0.84,0.04,0.92,1.25
6:7:26:55:238192,71.78,-36.58,146.11,-0.32,0.54,0.04,0.63,0.98
6:7:26:55:238272,74.07,-37.59,138.85,-0.54,0.57,0.06,0.79,0.78
6:7:26:56:238682,71.79,-45.05,157.19,-0.35,0.47,-0.04,0.59,0.67
6:7:26:56:238762,69.49,-41.57,162.2,-0.36,0.61,0.0,0.71,0.69
6:7:26:56:238858,68.08,-36.63,165.26,-0.58,0.92,0.26,1.12,0.8
6:7:26:56:238971,68.05,-34.21,165.24,-0.63,1.01,0.25,1.22,1.01
6:7:26:56:239066,67.8,-34.88,159.72,-0.49,1.06,0.31,1.21,1.18
6:7:26:56:239163,68.16,-35.93,154.0,-0.42,1.09,-0.04,1.17,1.2
6:7:26:56:239259,71.37,-37.74,147.22,-0.39,0.54,-0.07,0.67,1.02
6:7:26:57:239648,69.04,-46.29,156.26,-0.58,0.99,-0.29,1.18,1.01
6:7:26:57:239775,71.68,-41.87,163.01,-0.27,0.59,-0.02,0.66,0.84
6:7:26:57:239855,72.32,-35.05,166.33,-0.39,0.73,0.05,0.83,0.89
6:7:26:57:239951,68.26,-27.28,166.77,-0.62,1.04,0.41,1.28,0.92
6:7:26:57:240064,61.0,-24.35,166.96,-0.54,1.12,0.39,1.3,1.14
6:7:26:57:240144,58.9,-26.25,161.76,-0.15,1.22,0.22,1.24,1.27
6:7:26:57:240255,61.46,-33.44,155.82,-0.3,0.74,0.05,0.8,1.11
6:7:26:58:240671,55.11,-44.96,157.31,-0.6,1.1,-0.16,1.26,1.1
6:7:26:58:240767,54.25,-44.67,168.51,-0.48,0.89,-0.12,1.02,1.03
6:7:26:58:240864,58.0,-39.44,174.69,-0.29,0.57,0.15,0.66,0.98
6:7:26:58:240960,55.32,-33.3,-179.95,-0.54,0.63,0.33,0.9,0.86
6:7:26:58:241055,52.59,-28.4,-177.06,-0.69,0.89,0.47,1.22,0.92
6:7:26:58:241183,53.38,-25.08,178.52,-0.41,1.21,0.45,1.36,1.16
6:7:26:58:241312,55.64,-27.41,171.62,-0.31,0.83,0.16,0.9,1.16
6:7:27:0:242655,68.95,-38.63,148.06,-0.82,1.02,-0.1,1.31,1.19
6:7:27:0:242751,69.7,-40.08,151.79,-0.75,1.01,-0.17,1.26,1.16
6:7:27:0:242863,70.76,-39.81,160.05,-0.51,0.93,-0.18,1.07,1.22
6:7:27:0:242974,74.27,-37.17,168.0,-0.51,0.82,-0.14,0.98,1.1
6:7:27:0:243054,75.04,-31.2,172.74,-0.34,0.51,0.1,0.62,0.89
6:7:27:0:243182,73.13,-30.02,175.28,-0.53,0.82,0.18,0.99,0.86
6:7:27:0:243263,74.81,-31.02,172.04,-0.55,1.28,0.12,1.4,1.0
6:7:27:1:243656,75.92,-33.89,131.02,-0.58,0.72,0.13,0.93,1.11
6:7:27:1:243769,75.06,-39.1,126.14,-0.85,1.09,-0.05,1.38,1.24
6:7:27:1:243865,75.4,-40.3,129.43,-0.74,1.09,-0.23,1.34,1.22
6:7:27:1:243976,74.89,-40.36,138.3,-0.56,1.01,-0.41,1.22,1.31
6:7:27:1:244056,74.13,-38.53,147.14,-0.27,0.53,-0.05,0.59,1.05
6:7:27:1:244216,71.56,-35.8,154.39,-0.41,0.62,0.08,0.75,0.85
6:7:27:1:244264,70.31,-33.82,158.24,-0.64,0.97,0.12,1.17,0.84
6:7:27:2:244646,74.77,-32.11,141.04,-0.3,0.49,0.01,0.58,0.83
6:7:27:2:244757,75.6,-35.71,136.18,-0.6,0.71,0.05,0.93,0.89
6:7:27:2:244854,76.47,-38.26,135.63,-0.83,1.06,-0.05,1.35,0.95
6:7:27:2:244950,77.51,-38.08,140.71,-0.79,1.02,-0.17,1.3,1.19
6:7:27:2:245062,79.17,-37.76,147.49,-0.54,1.0,-0.3,1.18,1.28
6:7:27:2:245142,81.1,-37.18,153.56,-0.3,0.54,-0.14,0.63,1.04
6:7:27:2:245237,82.1,-34.55,155.36,-0.41,0.58,-0.01,0.71,0.84
6:7:27:3:245652,77.88,-33.26,135.32,-0.44,0.99,-0.13,1.09,0.81
6:7:27:3:245748,79.37,-34.32,130.08,-0.35,0.4,-0.1,0.54,0.78
6:7:27:3:245844,79.02,-35.0,125.65,-0.57,0.59,0.11,0.83,0.82
6:7:27:3:245955,79.13,-36.95,124.45,-0.87,1.07,-0.04,1.38,0.92
6:7:27:3:246052,82.54,-36.09,126.76,-0.74,1.17,-0.26,1.41,1.21
6:7:27:3:246147,80.92,-37.11,133.09,-0.49,0.73,-0.13,0.89,1.23
6:7:27:3:246260,80.15,-34.96,140.6,-0.3,0.71,-0.11,0.77,1.02
6:7:27:4:246649,80.67,-28.45,133.8,-0.53,1.07,-0.1,1.2,0.95
6:7:27:4:246761,80.24,-30.94,126.46,-0.36,0.91,0.19,1.0,0.99
6:7:27:4:246856,81.43,-30.74,123.15,-0.36,0.71,0.0,0.8,1.0
6:7:27:4:246953,80.14,-33.13,121.76,-0.47,0.68,0.02,0.83,0.88
6:7:27:4:247048,75.35,-35.48,125.24,-0.67,0.86,0.13,1.1,0.91
6:7:27:4:247159,68.6,-34.8,136.54,-0.72,0.97,0.14,1.22,1.05
6:7:27:4:247256,65.73,-32.6,148.43,-0.59,0.95,0.03,1.11,1.14
6:7:27:5:247672,66.18,-22.74,148.09,-0.28,0.89,0.33,0.99,1.11
6:7:27:5:247752,67.11,-23.73,133.67,-0.31,1.32,0.25,1.37,1.16
6:7:27:5:247848,69.33,-24.81,115.93,-0.12,1.08,0.25,1.12,1.16
6:7:27:5:247960,70.31,-23.95,100.22,-0.18,0.92,0.21,0.96,1.15
6:7:27:5:248057,69.8,-24.01,85.73,-0.25,0.8,0.17,0.86,0.98
6:7:27:5:248152,69.99,-27.07,70.89,-0.4,0.86,0.19,0.97,0.93
6:7:27:5:248279,71.92,-31.64,58.29,-0.52,0.88,0.13,1.03,0.95
6:7:27:6:248670,75.71,-43.77,33.22,-0.61,0.72,0.08,0.95,0.98
6:7:27:6:248767,72.95,-48.48,26.28,-0.77,0.72,0.09,1.06,1.01
6:7:27:6:248862,69.08,-54.81,20.35,-0.8,0.68,0.13,1.06,1.02
6:7:27:6:248975,64.55,-60.63,17.32,-0.76,0.53,0.14,0.94,1.02
6:7:27:6:249055,61.77,-66.91,14.01,-0.96,0.63,0.26,1.18,1.06
6:7:27:6:249167,52.4,-73.9,16.76,-0.75,0.54,0.45,1.03,1.05
6:7:27:6:249262,41.67,-77.02,21.23,-0.7,0.6,0.53,1.06,1.09
6:7:27:7:249659,-30.5,-73.97,78.94,-0.67,0.41,0.49,0.93,1.01
6:7:27:7:249787,-29.83,-74.23,78.66,-0.63,0.51,0.54,0.98,0.99
6:7:27:7:249867,-15.16,-76.09,68.37,-0.77,0.54,0.44,1.04,0.98
6:7:27:7:249964,-22.78,-77.81,78.07,-0.74,0.59,0.49,1.06,1.03
6:7:27:7:250059,-20.95,-78.66,77.28,-0.67,0.65,0.4,1.02,1.04
6:7:27:7:250171,-41.59,-79.26,98.03,-0.72,0.64,0.3,1.01,1.03
6:7:27:7:250251,-61.79,-81.52,118.87,-0.72,0.56,0.21,0.94,0.99
6:7:27:8:250658,-126.76,-83.09,-176.19,-0.81,0.64,0.19,1.05,1.0
6:7:27:8:250754,-110.83,-82.16,164.6,-0.8,0.69,0.25,1.09,1.03
6:7:27:8:250850,-66.14,-82.61,114.09,-0.74,0.65,0.38,1.05,1.06
6:7:27:8:250946,-29.1,-79.59,72.17,-0.64,0.63,0.45,1.01,1.05
6:7:27:8:251042,-24.12,-75.24,62.15,-0.54,0.6,0.54,0.97,1.01
6:7:27:8:251154,-24.29,-70.88,58.25,-0.66,0.49,0.69,1.07,1.01
6:7:27:8:251266,-29.53,-70.41,62.1,-0.47,0.47,0.55,0.86,0.97
6:7:27:9:251672,-92.77,-66.07,129.57,-0.9,0.53,0.47,1.14,1.03
6:7:27:9:251752,-99.37,-63.68,135.44,-0.87,0.42,0.43,1.06,1.02
6:7:27:9:251847,-94.74,-68.76,129.36,-0.83,0.42,0.37,1.0,1.07
6:7:27:9:251944,-87.1,-73.42,120.64,-0.8,0.41,0.36,0.97,1.01
6:7:27:9:252056,-80.18,-79.13,114.09,-0.81,0.44,0.33,0.98,0.98
6:7:27:9:252152,-146.75,-87.3,-175.93,-0.77,0.55,0.25,0.98,0.98
6:7:27:9:252250,141.83,-82.42,-102.59,-0.7,0.67,0.13,0.98,0.98
6:7:27:10:252670,-92.2,-83.29,116.81,-0.83,0.43,0.34,1.0,0.99
6:7:27:10:252750,-82.45,-83.52,105.4,-0.74,0.42,0.33,0.91,0.96
6:7:27:10:252847,-78.95,-84.1,100.82,-0.84,0.46,0.35,1.02,0.98
6:7:27:10:252975,-66.06,-85.76,86.33,-0.83,0.47,0.36,1.02,0.98
6:7:27:10:253054,-42.24,-86.31,60.45,-0.88,0.43,0.37,1.04,1.03
6:7:27:10:253165,0.39,-86.35,16.6,-0.84,0.47,0.36,1.02,1.03
6:7:27:10:253246,19.18,-85.47,-4.28,-0.81,0.46,0.35,1.0,1.02
6:7:27:11:253663,49.41,-82.55,-43.95,-0.83,0.44,0.39,1.02,1.02
6:7:27:11:253758,51.36,-81.8,-48.68,-0.85,0.45,0.37,1.03,1.02
6:7:27:11:253855,52.1,-81.09,-52.68,-0.83,0.44,0.37,1.01,1.02
6:7:27:11:253950,53.7,-80.17,-57.59,-0.83,0.43,0.37,1.0,1.01
6:7:27:11:254062,52.38,-79.32,-60.28,-0.84,0.45,0.41,1.04,1.02
6:7:27:11:254142,51.45,-78.87,-63.44,-0.84,0.45,0.44,1.05,1.03
6:7:27:11:254270,41.68,-75.84,-58.36,-0.76,0.41,0.48,0.99,1.03
6:7:27:12:254666,43.59,-67.13,-77.48,-0.73,0.43,0.53,1.0,1.02
6:7:27:12:254761,43.84,-66.1,-81.69,-0.75,0.4,0.52,1.0,1.0
6:7:27:12:254858,39.43,-65.83,-81.34,-0.74,0.37,0.52,0.97,0.99
6:7:27:12:254954,41.78,-64.98,-86.84,-0.75,0.41,0.53,1.0,0.99
6:7:27:12:255066,42.28,-64.18,-90.69,-0.75,0.4,0.53,1.0,0.99
6:7:27:12:255162,42.89,-63.4,-94.59,-0.76,0.4,0.54,1.02,1.01
6:7:27:12:255258,43.95,-62.48,-98.99,-0.75,0.4,0.52,0.99,1.0
6:7:27:13:255648,44.35,-59.25,-112.5,-0.75,0.39,0.52,0.99,1.0
6:7:27:13:255776,44.25,-58.49,-115.27,-0.76,0.37,0.53,1.0,0.99
6:7:27:13:255873,44.38,-58.03,-117.88,-0.77,0.4,0.52,1.02,1.0
6:7:27:13:255969,44.73,-57.31,-120.7,-0.79,0.4,0.52,1.03,1.02
6:7:27:13:256065,44.16,-56.35,-122.8,-0.77,0.39,0.53,1.01,1.02
6:7:27:13:256160,43.83,-55.47,-124.67,-0.77,0.39,0.5,0.99,1.01
6:7:27:13:256256,43.8,-54.41,-126.72,-0.74,0.41,0.5,0.98,1.0
6:7:27:14:256683,43.04,-52.43,-133.32,-0.78,0.41,0.54,1.03,1.0
6:7:27:14:256748,44.08,-51.7,-135.43,-0.75,0.42,0.5,1.0,1.0
6:7:27:14:256859,43.48,-51.0,-136.04,-0.74,0.41,0.51,0.98,1.0
6:7:27:14:256955,42.52,-50.55,-136.15,-0.75,0.41,0.52,1.0,0.99
6:7:27:14:257051,41.79,-50.31,-136.37,-0.72,0.42,0.53,0.99,0.99
6:7:27:14:257163,41.94,-50.16,-137.19,-0.75,0.44,0.51,1.01,1.0
6:7:27:14:257260,42.35,-50.07,-138.42,-0.74,0.43,0.52,1.0,1.0
6:7:27:15:257671,41.01,-49.54,-141.21,-0.75,0.43,0.52,1.01,1.01
6:7:27:15:257750,40.06,-48.97,-141.36,-0.75,0.4,0.53,1.0,1.01
6:7:27:15:257846,39.8,-48.63,-141.78,-0.75,0.41,0.52,1.0,1.01
6:7:27:15:257973,39.43,-48.62,-142.0,-0.73,0.4,0.53,0.99,1.0
6:7:27:15:258070,39.01,-48.54,-142.01,-0.73,0.39,0.54,0.99,0.99
6:7:27:15:258166,38.47,-48.64,-141.72,-0.75,0.4,0.55,1.01,1.0
6:7:27:15:258277,38.03,-48.4,-141.43,-0.73,0.41,0.55,1.0,1.0
6:7:27:16:258658,38.86,-47.84,-143.33,-0.73,0.42,0.53,0.99,1.0
6:7:27:16:258755,39.3,-48.2,-144.04,-0.73,0.41,0.54,0.99,1.0
6:7:27:16:258867,39.72,-48.91,-144.5,-0.76,0.41,0.53,1.02,1.0
6:7:27:16:258963,37.4,-50.56,-142.98,-0.76,0.34,0.51,0.98,1.0
6:7:27:16:259058,37.53,-50.88,-142.78,-0.74,0.36,0.49,0.96,0.98
6:7:27:16:259155,37.97,-51.93,-142.7,-0.81,0.4,0.49,1.03,0.99
6:7:27:16:259251,38.54,-53.65,-142.52,-0.81,0.36,0.47,1.0,1.0
6:7:27:17:259648,62.44,-69.16,-154.57,-0.95,0.27,0.25,1.02,1.02
6:7:27:17:259761,63.99,-70.58,-152.6,-0.94,0.3,0.15,0.99,1.0
6:7:27:17:259856,68.36,-72.7,-152.8,-0.98,0.29,0.18,1.04,1.02
6:7:27:17:259984,71.91,-73.72,-152.36,-0.95,0.23,0.14,0.99,1.01
6:7:27:17:260064,71.96,-73.37,-150.44,-0.97,0.29,0.13,1.02,1.02
6:7:27:17:260177,71.8,-72.62,-148.66,-0.98,0.31,0.14,1.04,1.02
6:7:27:17:260256,68.65,-71.74,-145.44,-0.98,0.25,0.17,1.03,1.03
6:7:27:18:260656,59.56,-60.93,-142.87,-0.84,0.4,0.3,0.98,1.01
6:7:27:18:260767,59.11,-59.57,-146.28,-0.85,0.42,0.27,0.98,1.0
6:7:27:18:260864,58.62,-57.41,-147.51,-0.78,0.5,0.37,1.0,0.99
6:7:27:18:260960,56.8,-55.09,-147.66,-0.81,0.48,0.39,1.02,1.0
6:7:27:18:261056,57.36,-55.71,-150.21,-0.85,0.41,0.32,0.99,1.0
6:7:27:18:261153,59.77,-55.88,-151.98,-0.81,0.5,0.41,1.04,1.01
6:7:27:18:261248,59.5,-55.72,-151.33,-0.82,0.5,0.32,1.01,1.01
6:7:27:19:261663,59.49,-54.85,-148.73,-0.76,0.5,0.29,0.96,1.0
6:7:27:19:261743,59.84,-54.58,-148.2,-0.79,0.56,0.3,1.01,0.99
6:7:27:19:261870,59.67,-53.9,-148.78,-0.83,0.52,0.31,1.03,1.0
6:7:27:19:261966,59.97,-54.18,-150.91,-0.82,0.45,0.32,0.99,1.01
6:7:27:19:262063,60.19,-55.06,-152.08,-0.83,0.48,0.31,1.01,1.01
6:7:27:19:262159,58.34,-55.78,-151.26,-0.86,0.49,0.34,1.05,1.02
6:7:27:19:262271,53.12,-53.83,-147.73,-0.86,0.48,0.39,1.06,1.04
6:7:27:20:262645,38.48,-43.64,-133.69,-0.68,0.45,0.58,1.01,1.04
6:7:27:20:262742,37.96,-42.81,-133.08,-0.66,0.45,0.59,1.0,1.02
6:7:27:20:262853,38.05,-42.62,-133.01,-0.68,0.46,0.58,1.01,1.01
6:7:27:20:262949,37.8,-42.62,-132.85,-0.66,0.46,0.6,1.01,1.01
6:7:27:20:263045,36.9,-42.26,-132.45,-0.66,0.46,0.61,1.01,1.01
6:7:27:20:263158,35.99,-41.56,-131.98,-0.65,0.43,0.6,0.99,1.0
6:7:27:20:263285,35.75,-41.5,-131.99,-0.66,0.44,0.62,1.01,1.0
6:7:27:21:263653,34.64,-40.92,-131.4,-0.64,0.41,0.63,0.99,0.99
6:7:27:21:263764,34.42,-40.42,-131.01,-0.65,0.43,0.64,1.01,1.0
6:7:27:21:263861,34.43,-40.46,-131.06,-0.65,0.44,0.64,1.01,1.0
6:7:27:21:263957,34.03,-40.37,-130.99,-0.64,0.42,0.63,0.99,1.01
6:7:27:21:264053,33.9,-40.36,-131.16,-0.63,0.42,0.63,0.99,1.0
6:7:27:21:264149,33.81,-40.53,-131.6,-0.66,0.43,0.64,1.01,1.0
6:7:27:21:264261,33.31,-40.57,-131.84,-0.64,0.41,0.63,0.99,1.0
6:7:27:22:264660,33.59,-40.56,-132.14,-0.64,0.41,0.64,0.99,1.0
6:7:27:22:264741,33.36,-40.73,-131.84,-0.65,0.42,0.63,1.0,0.99
6:7:27:22:264853,33.63,-40.75,-131.69,-0.66,0.46,0.64,1.03,1.01
6:7:27:22:264948,32.91,-40.21,-131.55,-0.62,0.4,0.63,0.97,1.0
6:7:27:22:265061,33.01,-40.52,-132.11,-0.66,0.4,0.65,1.01,1.0
6:7:27:22:265157,33.31,-40.87,-132.46,-0.67,0.4,0.66,1.02,1.0
6:7:27:22:265269,33.36,-41.2,-132.18,-0.64,0.4,0.64,1.0,1.01
6:7:27:23:265653,32.84,-40.57,-131.36,-0.64,0.41,0.65,0.99,1.0
6:7:27:23:265765,32.57,-40.59,-131.35,-0.65,0.39,0.64,0.99,0.99
6:7:27:23:265860,32.73,-40.99,-131.39,-0.66,0.4,0.64,1.0,1.0
6:7:27:23:265972,33.16,-41.55,-131.53,-0.66,0.42,0.65,1.01,1.0
6:7:27:23:266069,32.98,-41.25,-131.23,-0.65,0.42,0.63,1.0,1.0
6:7:27:23:266164,32.86,-40.81,-131.06,-0.63,0.42,0.65,1.0,1.0
6:7:27:23:266261,32.59,-40.85,-131.53,-0.66,0.4,0.63,1.0,1.0
6:7:27:24:266666,31.85,-40.9,-132.15,-0.65,0.33,0.66,0.98,0.99
6:7:27:24:266746,30.45,-41.0,-131.13,-0.65,0.41,0.64,1.01,0.99
6:7:27:24:266874,29.34,-40.65,-130.0,-0.66,0.33,0.67,1.0,0.99
6:7:27:24:266970,30.05,-41.42,-130.49,-0.69,0.36,0.66,1.02,1.01
6:7:27:24:267067,31.07,-42.54,-130.52,-0.68,0.4,0.65,1.03,1.01
6:7:27:24:267162,30.85,-42.51,-129.37,-0.67,0.38,0.63,1.0,1.01
6:7:27:24:267258,29.72,-42.52,-127.81,-0.69,0.38,0.6,0.99,1.0
6:7:27:25:267669,38.06,-48.82,-137.18,-0.76,0.41,0.6,1.05,1.01
6:7:27:25:267765,38.22,-49.31,-138.3,-0.78,0.39,0.51,1.01,1.02
6:7:27:25:267861,38.47,-49.61,-138.3,-0.77,0.38,0.53,1.01,1.02
6:7:27:25:267956,38.23,-49.39,-137.12,-0.75,0.43,0.54,1.02,1.01
6:7:27:25:268053,37.51,-48.79,-136.05,-0.75,0.4,0.53,1.0,1.01
6:7:27:25:268164,37.36,-48.78,-135.66,-0.74,0.4,0.53,1.0,1.0
6:7:27:25:268245,37.41,-49.1,-135.22,-0.76,0.4,0.55,1.02,1.0
6:7:27:26:268644,33.84,-45.48,-130.58,-0.71,0.36,0.53,0.96,0.99
6:7:27:26:268771,35.26,-46.16,-131.51,-0.67,0.41,0.64,1.02,1.0
6:7:27:26:268884,36.17,-46.76,-133.79,-0.75,0.41,0.56,1.02,1.0
6:7:27:26:268963,37.08,-47.22,-137.06,-0.79,0.35,0.52,1.01,1.02
6:7:27:26:269060,38.25,-47.08,-139.12,-0.74,0.4,0.54,1.0,1.01
6:7:27:26:269156,39.13,-46.22,-140.13,-0.74,0.42,0.54,1.01,1.01
6:7:27:26:269251,41.32,-47.12,-141.24,-0.72,0.49,0.5,1.01,1.01
6:7:27:27:269645,34.36,-41.56,-148.96,-0.67,0.35,0.57,0.95,0.99
6:7:27:27:269741,29.39,-35.96,-148.78,-0.56,0.31,0.53,0.83,0.93
6:7:27:27:269852,19.75,-29.79,-149.64,-0.61,0.37,0.92,1.16,0.98
6:7:27:27:269965,25.23,-27.05,-157.59,-0.53,0.41,0.95,1.17,1.05
6:7:27:27:270061,28.17,-22.75,-158.21,-0.4,0.4,0.81,0.99,1.11
6:7:27:27:270188,20.33,-16.3,-153.09,-0.34,0.25,0.83,0.93,1.03
6:7:27:27:270253,12.99,-13.4,-145.16,-0.32,0.15,1.07,1.12,1.01
6:7:27:28:270651,2.58,6.21,-134.69,0.06,0.03,0.95,0.95,1.0
6:7:27:28:270746,-0.31,5.89,-132.83,0.11,-0.02,0.94,0.95,1.01
6:7:27:28:270843,-2.3,6.32,-131.6,0.14,-0.1,0.98,0.99,0.96
6:7:27:28:270970,-2.9,6.66,-130.29,0.07,-0.01,0.97,0.97,0.97
6:7:27:28:271068,-3.93,6.8,-129.31,0.09,-0.05,0.98,0.99,0.99
6:7:27:28:271162,-5.42,7.83,-127.96,0.13,-0.11,0.95,0.97,0.98
6:7:27:28:271259,-5.43,7.98,-126.68,0.16,-0.1,0.97,0.99,0.98
6:7:27:29:271653,-3.25,5.73,-122.88,0.1,-0.05,0.98,0.99,0.98
6:7:27:29:271749,-3.21,5.56,-122.18,0.09,-0.05,0.97,0.98,0.99
6:7:27:29:271844,-2.89,5.62,-121.85,0.1,-0.05,0.97,0.97,0.98
6:7:27:29:271956,-2.42,5.36,-121.66,0.08,-0.03,0.98,0.99,0.98
6:7:27:29:272052,-2.07,4.91,-121.4,0.06,-0.04,0.97,0.97,0.98
6:7:27:29:272165,-1.72,4.81,-120.88,0.07,-0.02,0.97,0.97,0.98
6:7:27:29:272261,-1.58,4.77,-120.23,0.08,-0.01,0.98,0.99,0.98
6:7:27:30:272660,-1.99,4.66,-119.14,0.07,-0.03,0.98,0.98,0.98
6:7:27:30:272756,-2.33,4.71,-119.13,0.08,-0.05,0.97,0.97,0.98
6:7:27:30:272853,-2.26,4.77,-119.12,0.08,-0.04,0.97,0.97,0.98
